date,adj_close
2024-10-28,491.4869689941406
2024-10-29,496.2093505859375
2024-10-30,492.459228515625
2024-10-31,480.0281677246094
2024-11-01,483.57989501953125
2024-11-04,482.1711730957031
2024-11-05,488.3221435546875
2024-11-06,501.5865173339844
2024-11-07,509.4836120605469
2024-11-08,510.0789794921875
2024-11-11,509.7813415527344
2024-11-12,508.85858154296875
2024-11-13,508.203857421875
2024-11-14,504.6719970703125
2024-11-15,492.647705078125
2024-11-18,496.0704345703125
2024-11-19,499.4832763671875
2024-11-20,499.195556640625
2024-11-21,500.99127197265625
2024-11-22,501.7948913574219
2024-11-25,502.5885314941406
2024-11-26,505.2870788574219
2024-11-27,501.3087463378906
2024-11-29,505.7136535644531
2024-12-02,511.21978759765625
2024-12-03,512.787353515625
2024-12-04,519.1268920898438
2024-12-05,517.6882934570312
2024-12-06,522.3214721679688
2024-12-09,518.2537841796875
2024-12-10,516.4878540039062
2024-12-11,525.7342529296875
2024-12-12,522.34130859375
2024-12-13,526.3394775390625
2024-12-16,533.919189453125
2024-12-17,531.5678100585938
2024-12-18,512.3905029296875
2024-12-19,510.10870361328125
2024-12-20,514.563232421875
2024-12-23,519.5764770507812
2024-12-24,526.621826171875
2024-12-26,526.2640380859375
2024-12-27,519.2683715820312
2024-12-30,512.3621826171875
2024-12-31,508.009765625
2025-01-02,507.01605224609375
2025-01-03,515.3134155273438
2025-01-06,521.2359008789062
2025-01-07,511.93487548828125
2025-01-08,512.0243530273438
2025-01-10,503.9952087402344
2025-01-13,502.37548828125
2025-01-14,501.89849853515625
2025-01-15,513.4453125
2025-01-16,509.8481140136719
2025-01-17,518.4534912109375
2025-01-21,521.4942016601562
2025-01-22,528.1620483398438
2025-01-23,529.2849731445312
2025-01-24,526.2938842773438
2025-01-27,510.9709777832031
2025-01-28,518.5231323242188
2025-01-29,517.5493774414062
2025-01-30,519.7553100585938
2025-01-31,519.0000610351562
2025-02-03,514.846435546875
2025-02-04,521.1663208007812
2025-02-05,523.5313720703125
2025-02-06,526.2640380859375
2025-02-07,519.6261596679688
2025-02-10,525.916259765625
2025-02-11,524.6642456054688
2025-02-12,524.97216796875
2025-02-13,532.5243530273438
2025-02-14,534.7603149414062
2025-02-18,535.9724731445312
2025-02-19,536.12158203125
2025-02-20,533.8460083007812
2025-02-21,522.7662353515625
2025-02-24,516.5953369140625
2025-02-25,510.0865783691406
2025-02-26,511.3187561035156
2025-02-27,497.11883544921875
2025-02-28,504.96905517578125
2025-03-03,493.9190673828125
2025-03-04,492.42852783203125
2025-03-05,498.8478698730469
2025-03-06,485.1248474121094
2025-03-07,488.6922607421875
2025-03-10,469.7522888183594
2025-03-11,468.62939453125
2025-03-12,473.9158935546875
2025-03-13,465.3899230957031
2025-03-14,476.638671875
2025-03-17,479.72900390625
2025-03-18,471.5508728027344
2025-03-19,477.86090087890625
2025-03-20,476.24114990234375
2025-03-21,477.8111877441406
2025-03-24,488.29644775390625
2025-03-25,491.0829772949219
2025-03-26,482.0467224121094
2025-03-27,479.2999572753906
2025-03-28,466.68109130859375
2025-03-31,466.6611328125
2025-04-01,470.4229431152344
2025-04-02,473.8563537597656
2025-04-03,448.4891052246094
2025-04-04,420.63397216796875
2025-04-07,421.6490478515625
2025-04-08,414.0557861328125
2025-04-09,463.7552185058594
2025-04-10,444.0306701660156
2025-04-11,452.21112060546875
2025-04-14,455.2762756347656
2025-04-15,455.7838134765625
2025-04-16,442.0403137207031
2025-04-17,441.9607238769531
2025-04-21,431.02362060546875
2025-04-22,442.3388977050781
2025-04-23,452.3703308105469
2025-04-24,465.0987548828125
2025-04-25,470.28363037109375
2025-04-28,470.13433837890625
2025-04-29,473.23931884765625
2025-04-30,473.1795654296875
2025-05-01,479.35968017578125
2025-05-02,486.4752197265625
2025-05-05,483.5892028808594
2025-05-06,479.09100341796875
2025-05-07,480.9718933105469
2025-05-08,485.9378662109375
2025-05-09,485.6194152832031
2025-05-12,505.40362548828125
2025-05-13,513.1063842773438
2025-05-14,516.181396484375
2025-05-15,516.748779296875
2025-05-16,518.9978637695312
2025-05-19,519.4954223632812
2025-05-20,517.7638549804688
2025-05-21,510.5686340332031
2025-05-22,511.5240173339844
2025-05-23,506.78692626953125
2025-05-27,518.7091674804688
2025-05-28,516.4103393554688
2025-05-29,517.4254760742188
2025-05-30,516.6093139648438
2025-06-02,520.689697265625
2025-06-03,524.7598876953125
2025-06-04,526.2228393554688
2025-06-05,522.2620239257812
2025-06-06,527.3672485351562
2025-06-09,528.1436157226562
2025-06-10,531.63671875
2025-06-11,529.8453369140625
2025-06-12,531.0892944335938
2025-06-13,524.421630859375
2025-06-16,531.7162475585938
2025-06-17,526.5313720703125
2025-06-18,526.4417724609375
2025-06-20,524.292236328125
2025-06-23,529.6832275390625
2025-06-24,537.7831420898438
2025-06-25,539.157958984375
2025-06-26,544.1992797851562
2025-06-27,546.0623779296875
2025-06-30,549.5992431640625
2025-07-01,544.9664306640625
2025-07-02,548.7623291015625
2025-07-03,554.1622924804688
2025-07-07,549.9878540039062
2025-07-08,550.2967529296875
2025-07-09,554.1921997070312
2025-07-10,553.3952026367188
2025-07-11,552.1497192382812
2025-07-14,554.15234375
2025-07-15,554.660400390625
2025-07-16,555.2283325195312
2025-07-17,559.7216186523438
2025-07-18,559.1836547851562
2025-07-21,562.0828857421875
2025-07-22,559.1737060546875
2025-07-23,561.7241821289062
2025-07-24,562.9197998046875
2025-07-25,564.2747802734375
2025-07-28,566.0381469726562
2025-07-29,565.1614379882812
2025-07-30,565.918701171875
2025-07-31,562.9197998046875
2025-08-01,551.8309326171875
2025-08-04,562.0131225585938
2025-08-05,558.197265625
2025-08-06,565.2212524414062
2025-08-07,567.1340942382812
2025-08-08,572.4244384765625
2025-08-11,570.730712890625
2025-08-12,577.9041137695312
2025-08-13,578.1930541992188
2025-08-14,577.7447509765625
2025-08-15,575.2041625976562
2025-08-18,574.9749755859375
2025-08-19,567.1740112304688
2025-08-20,563.8065185546875
2025-08-21,561.1961669921875
2025-08-22,569.85400390625
2025-08-25,568.2100830078125
2025-08-26,570.4916381835938
2025-08-27,571.368408203125
2025-08-28,574.9451293945312
2025-08-29,568.2898559570312
2025-09-02,563.5275268554688
2025-09-03,567.9611206054688
2025-09-04,573.1019287109375
2025-09-05,573.9288330078125
2025-09-08,576.7284545898438
2025-09-09,578.3624877929688
2025-09-10,578.5517578125
2025-09-11,581.919189453125
2025-09-12,584.4896240234375
2025-09-15,589.4910888671875
2025-09-16,588.9929809570312
2025-09-17,587.8173217773438
2025-09-18,593.1176147460938
2025-09-19,597.1326904296875
2025-09-22,600.667724609375
2025-09-23,596.6779174804688
2025-09-24,594.583251953125
2025-09-25,592.0198364257812
2025-09-26,594.4535522460938
2025-09-29,597.20654296875
2025-09-30,598.8424072265625
2025-10-01,601.7150268554688
2025-10-02,604.188720703125
2025-10-03,601.645263671875
2025-10-06,606.1636962890625
2025-10-07,602.9718627929688
2025-10-08,609.88427734375
2025-10-09,609.1461181640625
2025-10-10,588.0000610351562
2025-10-13,600.4782104492188
2025-10-14,596.4783935546875
2025-10-15,600.6876220703125
2025-10-16,598.4633178710938
2025-10-17,602.393310546875
2025-10-20,609.98388671875
2025-10-21,609.8244018554688
2025-10-22,603.9493408203125
2025-10-23,609.0264282226562
2025-10-24,615.52978515625
2025-10-27,626.4918823242188
2025-10-28,631.3095703125
2025-10-29,634.15234375
2025-10-30,624.45703125
2025-10-31,627.4693603515625
2025-11-03,630.4716796875
2025-11-04,617.6743774414062
2025-11-05,621.6941528320312
2025-11-06,610.1136474609375
2025-11-07,608.1885375976562
2025-11-10,621.6442260742188
2025-11-11,619.9884643554688
2025-11-12,619.4996948242188
2025-11-13,606.8519897460938
2025-11-14,607.310791015625
2025-11-17,602.1240234375
2025-11-18,594.792724609375
2025-11-19,598.3436889648438
2025-11-20,584.1798095703125
2025-11-21,588.568603515625
2025-11-24,603.6201782226562
2025-11-25,607.3406982421875
2025-11-26,612.70703125
2025-11-28,617.6743774414062
2025-12-01,615.599609375
2025-12-02,620.4173583984375
2025-12-03,621.9335327148438
2025-12-04,621.35498046875
2025-12-05,623.8884887695312
2025-12-08,622.6915893554688
2025-12-09,623.4595947265625
2025-12-10,626.0130615234375
2025-12-11,623.98828125
2025-12-12,612.0587158203125
2025-12-15,608.9865112304688
2025-12-16,610.1934204101562
2025-12-17,598.8822631835938
2025-12-18,607.5601806640625
2025-12-19,615.4799194335938
2025-12-22,618.4302368164062
2025-12-23,621.3265380859375
2025-12-24,623.144287109375
2025-12-26,623.1043090820312
2025-12-29,620.088134765625
2025-12-30,618.64990234375
2025-12-31,613.536376953125
2026-01-02,612.347900390625
2026-01-05,617.2117309570312
2026-01-06,622.6348876953125
2026-01-07,623.2341918945312
2026-01-08,619.6885986328125
2026-01-09,625.86083984375
2026-01-12,626.3801879882812
2026-01-13,625.4513549804688
2026-01-14,618.769775390625
2026-01-15,620.9970092773438
2026-01-16,620.4776611328125
2026-01-20,607.2942504882812
2026-01-21,615.50390625
2026-01-22,619.978271484375
2026-01-23,621.935791015625
2026-01-26,624.67236328125
2026-01-27,630.335205078125
2026-01-28,632.4225463867188
2026-01-29,628.6373291015625
2026-01-30,621.0868530273438
2026-02-02,625.3515014648438
2026-02-03,615.7435913085938
2026-02-04,604.9871826171875
2026-02-05,596.2781982421875
2026-02-06,608.8822631835938
2026-02-09,613.54638671875
2026-02-10,610.699951171875
2026-02-11,612.337890625
2026-02-12,599.8836059570312
2026-02-13,601.1619873046875
2026-02-17,600.542724609375
2026-02-18,605.027099609375
2026-02-19,602.7100219726562
2026-02-20,608.0433349609375
2026-02-23,600.652587890625
2026-02-24,607.1044921875
2026-02-25,615.9033813476562
2026-02-26,608.4727783203125
2026-02-27,606.5252075195312
2026-03-02,607.32421875
2026-03-03,600.8224487304688
2026-03-04,609.9808959960938
2026-03-05,608.1431274414062
2026-03-06,598.9946899414062
2026-03-09,606.99462890625
2026-03-10,607.004638671875
2026-03-11,606.9247436523438
2026-03-12,596.5078735351562
2026-03-13,592.9722900390625
2026-03-16,599.6239013671875
2026-03-17,602.5502319335938
2026-03-18,594.15087890625
2026-03-19,592.273193359375
2026-03-20,581.3269653320312
2026-03-23,588.0
2026-03-24,583.97998046875
2026-03-25,587.8200073242188
2026-03-26,573.7899780273438
2026-03-27,562.5800170898438
2026-03-30,558.280029296875
2026-03-31,577.1799926757812
2026-04-01,584.3099975585938
2026-04-02,584.97998046875
2026-04-06,588.5
2026-04-07,588.5900268554688
2026-04-08,606.0900268554688
2026-04-09,610.1900024414062
2026-04-10,611.0700073242188
2026-04-13,617.3900146484375
2026-04-14,628.5999755859375
2026-04-15,637.4000244140625
2026-04-16,640.469970703125
2026-04-17,648.8499755859375
2026-04-20,646.7899780273438
2026-04-21,644.3300170898438
2026-04-22,655.1099853515625
2026-04-23,651.4199829101562
2026-04-24,663.8800048828125
2026-04-27,664.22998046875
2026-04-28,657.5499877929688
2026-04-29,661.5700073242188
2026-04-30,667.739990234375
2026-05-01,674.1500244140625
2026-05-04,672.8800048828125
2026-05-05,681.6099853515625
2026-05-06,695.77001953125
2026-05-07,694.9400024414062
2026-05-08,711.22998046875
2026-05-11,713.2899780273438
2026-05-12,707.239990234375
2026-05-13,714.7100219726562
2026-05-14,719.7899780273438
2026-05-15,708.9299926757812
2026-05-18,705.8800048828125
2026-05-19,701.530029296875
2026-05-20,713.1500244140625
2026-05-21,714.510009765625
2026-05-22,717.5399780273438
2026-05-26,730.280029296875
2026-05-27,729.4500122070312
2026-05-28,735.5999755859375
2026-05-29,738.3099975585938
2026-06-01,742.739990234375
2026-06-02,746.1599731445312
2026-06-03,744.2100219726562
2026-06-04,740.6099853515625
2026-06-05,705.0599975585938
2026-06-08,716.0700073242188
2026-06-09,707.8300170898438
2026-06-10,693.6900024414062
2026-06-11,717.1199951171875
2026-06-12,721.3400268554688
